annee;codedepartement;nomdepartement;coderegion;nomregion;code_groupe;code_sousgroupe;production;nb_exp;surfab;surfc1;surfc2;surfc3;surfc123;surfbio
2007;2B;Haute-Corse;94;Corse;FR;FRC;Amandes;5;25,09;0;0;0;0;25,09
2007;2B;Haute-Corse;94;Corse;FR;FRC;Châtaignes et marrons;18;241,134;18,31;88,526;7,137;113,973;355,107
2007;2B;Haute-Corse;94;Corse;FR;FRC;Noisettes;9;22,633;0;0;0;0;22,633
2007;2B;Haute-Corse;94;Corse;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;11;13,725;0,1;0;0;0,1;13,825
2007;2B;Haute-Corse;94;Corse;FR;FRNP;Kiwis;5;9,3;0;0;0;0;9,3
2007;2B;Haute-Corse;94;Corse;FR;FRNP;Olives;3;0,1;0;13,32;0;13,32;13,42
2007;2B;Haute-Corse;94;Corse;FR;FRNP;Pommes de table;1;0,16;0;0;0;0;0,16
2007;2B;Haute-Corse;94;Corse;GCU;CE;Blé tendre;1;38,35;0;0;0;0;38,35
2007;2B;Haute-Corse;94;Corse;GCU;CE;Orges;1;40,38;0;0;0;0;40,38
2007;2B;Haute-Corse;94;Corse;GCU;CE;Triticale;1;51,91;0;0;0;0;51,91
2007;2B;Haute-Corse;94;Corse;LE;LEF;Légumes frais n.c.a.;6;9,243;0;0;0;0;9,243
2007;2B;Haute-Corse;94;Corse;LE;LEF;Légumes frais sous abris;1;0,44;0;0;0;0;0,44
2007;2B;Haute-Corse;94;Corse;LE;LEF;Pois, verts;1;1,62;0;0;0;0;1,62
2007;2B;Haute-Corse;94;Corse;LE;LEF;Pommes de terre (hors féculière);1;0,03;0;0;0;0;0,03
2007;2B;Haute-Corse;94;Corse;LE;LEF;Tomates;1;0,04;0;0;0;0;0,04
2007;2B;Haute-Corse;94;Corse;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;5;34,059;2;0;0;2;36,059
2007;2B;Haute-Corse;94;Corse;PP;PPA;Romarin;3;10,32;0;0;0;0;10,32
2007;2B;Haute-Corse;94;Corse;PP;PPA;Verveine odorante;2;2,6;0,015;0;0;0,015;2,615
2007;2B;Haute-Corse;94;Corse;SF;AFO;Luzerne;2;16,9;0;0;0;0;16,9
2007;2B;Haute-Corse;94;Corse;SF;AFO;Prairie temporaire;5;386,2;0;15,24;0;15,24;401,44
2007;2B;Haute-Corse;94;Corse;SF;STH;Parcours herbeux (hors estives collectives);6;360,578;0;0;0;0;360,578
2007;2B;Haute-Corse;94;Corse;SF;STH;Prairie permanente;14;197,703;0;98,61;0;98,61;296,313
2007;2B;Haute-Corse;94;Corse;VI;VIG;Raisin de cuve;7;30,561;29,91;22,3889;0;52,2989;82,8599
2007;30;Gard;76;Occitanie;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;139;468,675;297,9447;27,313;9,23;334,4877;803,1627
2007;30;Gard;76;Occitanie;AU;HLI;Engrais vert;11;30,82;1,107;1,515;0;2,622;33,442
2007;30;Gard;76;Occitanie;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);117;530,813;18,599;25,378;0;43,977;574,79
2007;30;Gard;76;Occitanie;FR;FRB;Cassis;4;0,728;0,063;0;0;0,063;0,791
2007;30;Gard;76;Occitanie;FR;FRB;Fraises;13;0,973;0,4;0;0;0,4;1,373
2007;30;Gard;76;Occitanie;FR;FRB;Framboises;12;0,581;0,14;0;0;0,14;0,721
2007;30;Gard;76;Occitanie;FR;FRB;Myrtilles;1;0,09;0;0;0;0;0,09
2007;30;Gard;76;Occitanie;FR;FRC;Amandes;6;3,661;0,15;0;0;0,15;3,811
2007;30;Gard;76;Occitanie;FR;FRC;Châtaignes et marrons;13;61,086;0,05;0;0;0,05;61,136
2007;30;Gard;76;Occitanie;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;38;51,65;0,66;0;1,85;2,51;54,16
2007;30;Gard;76;Occitanie;FR;FRNP;Abricots;33;54,314;1,063;11,14;0;12,203;66,517
2007;30;Gard;76;Occitanie;FR;FRNP;Cerises;26;17,371;1,4;2,68;8;12,08;29,451
2007;30;Gard;76;Occitanie;FR;FRNP;Figues;8;1,152;2,45;0;0;2,45;3,602
2007;30;Gard;76;Occitanie;FR;FRNP;Kiwis;4;6,996;0,08;0;0;0,08;7,076
2007;30;Gard;76;Occitanie;FR;FRNP;Olives;33;33,323;6,222;10,06;0;16,282;49,605
2007;30;Gard;76;Occitanie;FR;FRNP;Pêches;3;1,128;0;0;0;0;1,128
2007;30;Gard;76;Occitanie;FR;FRNP;Poires;3;0,87;0,05;0;0;0,05;0,92
2007;30;Gard;76;Occitanie;FR;FRNP;Pommes de table;7;2,805;0,063;13,67;0;13,733;16,538
2007;30;Gard;76;Occitanie;FR;FRNP;Prunes;6;8,42;0,09;0;0;0,09;8,51
2007;30;Gard;76;Occitanie;GCU;CE;Autres céréales ou pseudo céréales;2;4,54;0;0;0;0;4,54
2007;30;Gard;76;Occitanie;GCU;CE;Avoine;2;3,54;0;0;0;0;3,54
2007;30;Gard;76;Occitanie;GCU;CE;Blé dur;23;262,55;25,942;2,2;0;28,142;290,692
2007;30;Gard;76;Occitanie;GCU;CE;Blé tendre;17;58,082;0;1,3;0;1,3;59,382
2007;30;Gard;76;Occitanie;GCU;CE;Mélanges Céréaliers (sans légumineuses);1;0;5,3;0;0;5,3;5,3
2007;30;Gard;76;Occitanie;GCU;CE;Orges;10;45,95;5,8;0;0;5,8;51,75
2007;30;Gard;76;Occitanie;GCU;CE;Riz, non décortiqué;5;177,98;0;0;0;0;177,98
2007;30;Gard;76;Occitanie;GCU;CE;Seigle;2;1;0,658;0;0;0,658;1,658
2007;30;Gard;76;Occitanie;GCU;CE;Sorgho;3;12,157;0;0;0;0;12,157
2007;30;Gard;76;Occitanie;GCU;CE;Triticale;2;5,32;0;0;0;0;5,32
2007;30;Gard;76;Occitanie;GCU;LES;Pois chiches, secs;5;5,38;4,034;0;0;4,034;9,414
2007;30;Gard;76;Occitanie;GCU;OL;Colza;5;19,084;0,48;0;0;0,48;19,564
2007;30;Gard;76;Occitanie;GCU;OL;Tournesol;16;77,329;1,23;0;0;1,23;78,559
2007;30;Gard;76;Occitanie;GCU;PR;Fèves, sèches (yc féveroles);2;0,8;0;0;0;0;0,8
2007;30;Gard;76;Occitanie;GCU;PR;Pois, secs;1;0;6,8;0;0;6,8;6,8
2007;30;Gard;76;Occitanie;LE;LEF;Ail;1;0,35;0;0;0;0;0,35
2007;30;Gard;76;Occitanie;LE;LEF;Artichauts;2;1,5;0;0;0;0;1,5
2007;30;Gard;76;Occitanie;LE;LEF;Asperges;5;2,66;0;0,65;0;0,65;3,31
2007;30;Gard;76;Occitanie;LE;LEF;Autres melons;6;5,934;0,7;0,3;0;1;6,934
2007;30;Gard;76;Occitanie;LE;LEF;Betteraves rouges et à salade;4;0,58;0,21;0;0;0,21;0,79
2007;30;Gard;76;Occitanie;LE;LEF;Carottes;2;0,07;0,03;0;0;0,03;0,1
2007;30;Gard;76;Occitanie;LE;LEF;Céleris raves;1;0,126;0;0;0;0;0,126
2007;30;Gard;76;Occitanie;LE;LEF;Courges et citrouilles;6;4,047;0,5;0,02;0;0,52;4,567
2007;30;Gard;76;Occitanie;LE;LEF;Haricots, verts;4;0,345;0;0,02;0;0,02;0,365
2007;30;Gard;76;Occitanie;LE;LEF;Laitues;5;1,295;0,6;0,377;0;0,977;2,272
2007;30;Gard;76;Occitanie;LE;LEF;Légumes frais n.c.a.;33;26,34;3,842;1,459;0;5,301;31,641
2007;30;Gard;76;Occitanie;LE;LEF;Légumes frais plein champ;38;67,599;2,451;12,548;0;14,999;82,598
2007;30;Gard;76;Occitanie;LE;LEF;Légumes frais sous abris;58;53,173;1,913;2,372;0;4,285;57,458
2007;30;Gard;76;Occitanie;LE;LEF;Oignons;7;0,358;0,62;0,002;0;0,622;0,98
2007;30;Gard;76;Occitanie;LE;LEF;Poireaux et autres alliacés;2;0,14;0,02;0;0;0,02;0,16
2007;30;Gard;76;Occitanie;LE;LEF;Pois, verts;2;0,035;0;0;0;0;0,035
2007;30;Gard;76;Occitanie;LE;LEF;Pommes de terre (hors féculière);15;5,143;1,18;0;0;1,18;6,323
2007;30;Gard;76;Occitanie;LE;LEF;Radis;1;0,01;0;0;0;0;0,01
2007;30;Gard;76;Occitanie;LE;LEF;Tomates;2;1,64;0;0,25;0;0,25;1,89
2007;30;Gard;76;Occitanie;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;13;3,42;1;0,017;0;1,017;4,437
2007;30;Gard;76;Occitanie;PP;PPA;Fenouil doux et amer;1;0,02;0;0;0;0;0,02
2007;30;Gard;76;Occitanie;PP;PPA;Lavande;2;3,05;0;0;0;0;3,05
2007;30;Gard;76;Occitanie;PP;PPA;Lavandin;4;4,49;0;0;4,5;4,5;8,99
2007;30;Gard;76;Occitanie;PP;PPA;Mélisse;1;0,015;0;0;0;0;0,015
2007;30;Gard;76;Occitanie;PP;PPA;Menthe douce;1;0,02;0;0;0;0;0,02
2007;30;Gard;76;Occitanie;PP;PPA;Persil;1;0;0;0,005;0;0,005;0,005
2007;30;Gard;76;Occitanie;PP;PPA;Romarin;1;0,01;0;0;0;0;0,01
2007;30;Gard;76;Occitanie;PP;PPA;Sauge officinale;1;0,01;0;0;0;0;0,01
2007;30;Gard;76;Occitanie;PP;PPA;Thym;2;0,95;0;0;0;0;0,95
2007;30;Gard;76;Occitanie;PP;PPA;Verveine odorante;1;0,01;0;0;0;0;0,01
2007;30;Gard;76;Occitanie;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;10;150,702;0,9;1,43;0;2,33;153,032
2007;30;Gard;76;Occitanie;SF;AFO;Luzerne;20;251,082;5,031;9,59;0;14,621;265,703
2007;30;Gard;76;Occitanie;SF;AFO;Mélanges fourragers;1;0,19;0;0;0;0;0,19
2007;30;Gard;76;Occitanie;SF;AFO;Prairie temporaire;21;122,502;36,2685;2,44;0;38,7085;161,2105
2007;30;Gard;76;Occitanie;SF;AFO;Trèfle;3;17,587;0;0;0;0;17,587
2007;30;Gard;76;Occitanie;SF;STH;Parcours herbeux (hors estives collectives);29;1737,742;0;0;0;0;1737,742
2007;30;Gard;76;Occitanie;SF;STH;Prairie permanente;43;205,922;8,527;0;0;8,527;214,449
2007;30;Gard;76;Occitanie;VI;VIG;Raisin de cuve;110;1385,7624;174,1971;38,699;57,787;270,6831;1656,4455
2007;30;Gard;76;Occitanie;VI;VIG;Raisin de table;23;33,849;4,605;2,14;3,435;10,18;44,029
2007;31;Haute-Garonne;76;Occitanie;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;64;72,724;1,17;38,424;0,74;40,334;113,058
2007;31;Haute-Garonne;76;Occitanie;AU;HLI;Engrais vert;4;33,71;0;0;0;0;33,71
2007;31;Haute-Garonne;76;Occitanie;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);80;597,389;17,94;57,17;0;75,11;672,499
2007;31;Haute-Garonne;76;Occitanie;FR;FRB;Fraises;1;0,28;0;0;0;0;0,28
2007;31;Haute-Garonne;76;Occitanie;FR;FRB;Framboises;2;0,02;0;0;0;0;0,02
2007;31;Haute-Garonne;76;Occitanie;FR;FRC;Amandes;1;1,09;0;0;0;0;1,09
2007;31;Haute-Garonne;76;Occitanie;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;9;2,458;1,08;0,2;3,32;4,6;7,058
2007;31;Haute-Garonne;76;Occitanie;FR;FRNP;Cerises;1;0,2;0;0;0;0;0,2
2007;31;Haute-Garonne;76;Occitanie;FR;FRNP;Kiwis;2;4,42;0;0;0,63;0,63;5,05
2007;31;Haute-Garonne;76;Occitanie;FR;FRNP;Pommes à cidre;1;0,3;0;0;0;0;0,3
2007;31;Haute-Garonne;76;Occitanie;FR;FRNP;Pommes de table;2;3,16;0;0;0;0;3,16
2007;31;Haute-Garonne;76;Occitanie;FR;FRNP;Prunes;1;0,1;0;0;0;0;0,1
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Autres céréales ou pseudo céréales;2;17;2,2;0;0;2,2;19,2
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Avoine;6;22,01;2,18;0,4;0;2,58;24,59
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Blé dur;10;138,198;21,75;19,29;0;41,04;179,238
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Blé tendre;45;641,37;0;9,37;0;9,37;650,74
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Epeautre;6;15,05;0;0;0;0;15,05
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Maïs grain (hors maïs doux);3;1,76;7,24;0;0;7,24;9
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Mélanges Céréales-légumineuses;1;22,78;0;0;0;0;22,78
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Mélanges Céréaliers (sans légumineuses);14;133,45;0;1;0;1;134,45
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Orges;33;209,07;2,77;11,15;0;13,92;222,99
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Sarrasin;4;3,96;0;0,82;0;0,82;4,78
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Seigle;1;0;0;1,33;0;1,33;1,33
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Sorgho;8;32,69;1,83;4,84;0;6,67;39,36
2007;31;Haute-Garonne;76;Occitanie;GCU;CE;Triticale;21;53,37;43,7;8;0;51,7;105,07
2007;31;Haute-Garonne;76;Occitanie;GCU;LES;Lentilles, sèches;10;57,97;0;0;0;0;57,97
2007;31;Haute-Garonne;76;Occitanie;GCU;LES;Pois chiches, secs;3;13,32;0;0;0;0;13,32
2007;31;Haute-Garonne;76;Occitanie;GCU;OL;Autres oléagineux;1;0,63;0;0;0;0;0,63
2007;31;Haute-Garonne;76;Occitanie;GCU;OL;Colza;10;55,26;9,66;5,62;0;15,28;70,54
2007;31;Haute-Garonne;76;Occitanie;GCU;OL;Fèves de soja;17;246,35;0;0;0;0;246,35
2007;31;Haute-Garonne;76;Occitanie;GCU;OL;Lin (graines);3;11,55;0;0;0;0;11,55
2007;31;Haute-Garonne;76;Occitanie;GCU;OL;Tournesol;40;408,008;17,02;46,02;0;63,04;471,048
2007;31;Haute-Garonne;76;Occitanie;GCU;PR;Fèves, sèches (yc féveroles);26;149,84;1,09;9;0;10,09;159,93
2007;31;Haute-Garonne;76;Occitanie;GCU;PR;Légumes à cosse, secs n.c.a.;2;3,1;0;0;0;0;3,1
2007;31;Haute-Garonne;76;Occitanie;GCU;PR;Pois, secs;13;106,22;16,94;0;0;16,94;123,16
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Ail;1;1,15;0;0;0;0;1,15
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Artichauts;1;0,001;0;0;0;0;0,001
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Asperges;1;0,55;0;0;0;0;0,55
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Autres melons;1;0,05;0;0;0;0;0,05
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Carottes;1;0,039;0;0;0;0;0,039
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Courges et citrouilles;4;2,23;0;0;0;0;2,23
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Echalotes;1;0,058;0;0;0;0;0,058
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Haricots, verts;2;0,173;0;0;0;0;0,173
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Légumes frais n.c.a.;13;14,691;3,574;0,412;0;3,986;18,677
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Légumes frais plein champ;18;16,048;0;0;0;0;16,048
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Légumes frais sous abris;18;2,259;0;0;0;0;2,259
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Oignons;3;0,348;0;0;0;0;0,348
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Poireaux et autres alliacés;1;0,25;0;0;0;0;0,25
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Pommes de terre (hors féculière);10;2,619;0;0;0;0;2,619
2007;31;Haute-Garonne;76;Occitanie;LE;LEF;Tomates;1;0,01;0;0;0;0;0,01
2007;31;Haute-Garonne;76;Occitanie;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;4;3,453;0;0;0;0;3,453
2007;31;Haute-Garonne;76;Occitanie;PP;PPA;Fenugrec;1;4;0;0;0;0;4
2007;31;Haute-Garonne;76;Occitanie;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;8;43,57;0;0;0;0;43,57
2007;31;Haute-Garonne;76;Occitanie;SF;AFO;Luzerne;6;26,905;3,53;6,5;0;10,03;36,935
2007;31;Haute-Garonne;76;Occitanie;SF;AFO;Maïs fourrager;2;12,41;0;0;0;0;12,41
2007;31;Haute-Garonne;76;Occitanie;SF;AFO;Mélanges fourragers;3;31,34;0;10,95;0;10,95;42,29
2007;31;Haute-Garonne;76;Occitanie;SF;AFO;Prairie temporaire;65;777,722;55,096;211,7;0;266,796;1044,518
2007;31;Haute-Garonne;76;Occitanie;SF;STH;Parcours herbeux (hors estives collectives);16;18,902;0,09;2,13;0;2,22;21,122
2007;31;Haute-Garonne;76;Occitanie;SF;STH;Prairie permanente;77;889,629;34,76;175,6;0;210,36;1099,989
2007;31;Haute-Garonne;76;Occitanie;VI;VIG;Raisin de cuve;4;42,453;17,25;0;0;17,25;59,703
2007;31;Haute-Garonne;76;Occitanie;VI;VIG;Raisin de table;1;0,05;0;0;0;0;0,05
2007;32;Gers;76;Occitanie;AU;CIN;Autres cultures industrielles;2;8,81;0;2;0;2;10,81
2007;32;Gers;76;Occitanie;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;94;342,858;93,29;45,31;0;138,6;481,458
2007;32;Gers;76;Occitanie;AU;HLI;Engrais vert;1;0,02;0;0;0;0;0,02
2007;32;Gers;76;Occitanie;AU;HLI;Fleurs coupées et boutons de fleurs;1;0,02;0;0;0;0;0,02
2007;32;Gers;76;Occitanie;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);131;1289,025;124,14;229,64;0;353,78;1642,805
2007;32;Gers;76;Occitanie;FR;FRC;Noix;1;1,3;0;0;0;0;1,3
2007;32;Gers;76;Occitanie;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;12;5,1;0;0,26;0;0,26;5,36
2007;32;Gers;76;Occitanie;FR;FRNP;Figues;1;0,05;0;0;0;0;0,05
2007;32;Gers;76;Occitanie;FR;FRNP;Kiwis;1;0,14;0;0;0;0;0,14
2007;32;Gers;76;Occitanie;FR;FRNP;Pommes de table;1;3,08;0;0;0;0;3,08
2007;32;Gers;76;Occitanie;GCU;CE;Autres céréales ou pseudo céréales;2;11,44;0;0;0;0;11,44
2007;32;Gers;76;Occitanie;GCU;CE;Avoine;17;88,72;8,83;4,17;0;13;101,72
2007;32;Gers;76;Occitanie;GCU;CE;Blé dur;4;43,51;2,76;0;0;2,76;46,27
2007;32;Gers;76;Occitanie;GCU;CE;Blé tendre;81;1165,05;15,06;54,69;0;69,75;1234,8
2007;32;Gers;76;Occitanie;GCU;CE;Epeautre;18;124,66;0;0;0;0;124,66
2007;32;Gers;76;Occitanie;GCU;CE;Maïs grain (hors maïs doux);22;216,38;3,3;2;0;5,3;221,68
2007;32;Gers;76;Occitanie;GCU;CE;Mélanges Céréaliers (sans légumineuses);10;45,78;2,45;0;0;2,45;48,23
2007;32;Gers;76;Occitanie;GCU;CE;Orges;61;433,58;30,99;40,18;0;71,17;504,75
2007;32;Gers;76;Occitanie;GCU;CE;Sarrasin;2;14,57;0;0;0;0;14,57
2007;32;Gers;76;Occitanie;GCU;CE;Seigle;1;2,73;0;0;0;0;2,73
2007;32;Gers;76;Occitanie;GCU;CE;Sorgho;5;21,57;0;0;0;0;21,57
2007;32;Gers;76;Occitanie;GCU;CE;Triticale;30;129,57;4,69;40,37;0;45,06;174,63
2007;32;Gers;76;Occitanie;GCU;LES;Lentilles, sèches;14;106,16;0;0;0;0;106,16
2007;32;Gers;76;Occitanie;GCU;LES;Pois chiches, secs;3;25,87;0;0;0;0;25,87
2007;32;Gers;76;Occitanie;GCU;OL;Colza;5;39,89;0;0;0;0;39,89
2007;32;Gers;76;Occitanie;GCU;OL;Fèves de soja;58;1016,56;0;81,63;0;81,63;1098,19
2007;32;Gers;76;Occitanie;GCU;OL;Tournesol;74;897,92;82,24;78,02;0;160,26;1058,18
2007;32;Gers;76;Occitanie;GCU;PR;Fèves, sèches (yc féveroles);43;411,57;17,06;20,24;0;37,3;448,87
2007;32;Gers;76;Occitanie;GCU;PR;Légumes à cosse, secs n.c.a.;4;2,52;2;0,5;0;2,5;5,02
2007;32;Gers;76;Occitanie;GCU;PR;Lupin;2;7,29;0;0;0;0;7,29
2007;32;Gers;76;Occitanie;GCU;PR;Pois, secs;7;41,46;0;33,84;0;33,84;75,3
2007;32;Gers;76;Occitanie;LE;LEF;Ail;11;35,45;0;0;0;0;35,45
2007;32;Gers;76;Occitanie;LE;LEF;Artichauts;1;0,35;0;0;0;0;0,35
2007;32;Gers;76;Occitanie;LE;LEF;Asperges;2;0,4;0;0;0;0;0,4
2007;32;Gers;76;Occitanie;LE;LEF;Autres melons;2;3;0,5;0;0;0,5;3,5
2007;32;Gers;76;Occitanie;LE;LEF;Betteraves rouges et à salade;1;0,08;0;0;0;0;0,08
2007;32;Gers;76;Occitanie;LE;LEF;Courges et citrouilles;2;3,62;0;0;0;0;3,62
2007;32;Gers;76;Occitanie;LE;LEF;Echalotes;5;0,2;0;0;0;0;0,2
2007;32;Gers;76;Occitanie;LE;LEF;Laitues;2;0,45;0;0;0;0;0,45
2007;32;Gers;76;Occitanie;LE;LEF;Légumes frais n.c.a.;12;12,526;35,32;0,784;0;36,104;48,63
2007;32;Gers;76;Occitanie;LE;LEF;Légumes frais plein champ;8;3,53;0,83;1,63;0;2,46;5,99
2007;32;Gers;76;Occitanie;LE;LEF;Légumes frais sous abris;7;2,04;0,06;0;0;0,06;2,1
2007;32;Gers;76;Occitanie;LE;LEF;Oignons;6;2,72;0;0;0;0;2,72
2007;32;Gers;76;Occitanie;LE;LEF;Pommes de terre (hors féculière);2;0,17;0;0;0;0;0,17
2007;32;Gers;76;Occitanie;PP;PPA;Autres plantes à épices, aromatiques, médicinales et pharmaceutiques;1;0,267;0;0;0;0;0,267
2007;32;Gers;76;Occitanie;PP;PPA;Fenugrec;2;7,28;0;0;0;0;7,28
2007;32;Gers;76;Occitanie;PP;PPA;Sauge officinale;1;0,02;0;0;0;0;0,02
2007;32;Gers;76;Occitanie;SF;AFO;Autres plantes et surfaces fourragères n.c.a.;7;28,32;0;1;0;1;29,32
2007;32;Gers;76;Occitanie;SF;AFO;Luzerne;12;90,47;34,3;27,03;0;61,33;151,8
2007;32;Gers;76;Occitanie;SF;AFO;Mélanges fourragers;2;62,6;0;48,09;0;48,09;110,69
2007;32;Gers;76;Occitanie;SF;AFO;Prairie temporaire;97;1358,896;79,97;59,86;0;139,83;1498,726
2007;32;Gers;76;Occitanie;SF;STH;Parcours herbeux (hors estives collectives);11;58,86;0;0,15;0;0,15;59,01
2007;32;Gers;76;Occitanie;SF;STH;Prairie permanente;86;779,823;11,85;35,8;0;47,65;827,473
2007;32;Gers;76;Occitanie;VI;VIG;Raisin de cuve;20;113,15;42,86;0,8;0;43,66;156,81
2007;32;Gers;76;Occitanie;VI;VIG;Raisin de table;2;0,13;0;0;0;0;0,13
2007;33;Gironde;75;Nouvelle-Aquitaine;AU;HLI;Autres surfaces, parcours collectifs et zones de cueillette;80;168,043;3,389;8,132;1,15;12,671;180,714
2007;33;Gironde;75;Nouvelle-Aquitaine;AU;HLI;Engrais vert;2;3,44;0,54;0;0;0,54;3,98
2007;33;Gironde;75;Nouvelle-Aquitaine;AU;HLI;Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement);78;212,607;12,23;2,643;0,22;15,093;227,7
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRB;Cassis;2;0,076;0;0;0;0;0,076
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRB;Fraises;1;0,1;0;0;0;0;0,1
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRB;Framboises;2;0,36;0;0;0;0;0,36
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRC;Noix;2;23,86;0;0;0;0;23,86
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRD;Autres fruits d'arbres ou d'arbustes n.c.a.;12;28,125;0;2,35;0;2,35;30,475
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRNP;Kiwis;2;26,22;0;0;0;0;26,22
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRNP;Poires;3;0,8;0;0;0;0;0,8
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRNP;Pommes de table;4;2,2;0;0;0;0;2,2
2007;33;Gironde;75;Nouvelle-Aquitaine;FR;FRNP;Prunes;2;70,46;29,65;14,15;25,51;69,31;139,77
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Autres céréales ou pseudo céréales;1;24,03;0;0;0;0;24,03
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Avoine;2;3;0;0;0;0;3
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Blé dur;1;1,07;0;0;0;0;1,07
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Blé tendre;9;67,575;0;3,6;0;3,6;71,175
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Epeautre;2;11,29;0;0;0;0;11,29
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Maïs grain (hors maïs doux);6;73,14;1,56;2,11;0;3,67;76,81
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Mélanges Céréaliers (sans légumineuses);2;2,2;0;4,32;0;4,32;6,52
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Orges;3;13,65;0;0;0;0;13,65
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Seigle;2;4,58;0;0;0;0;4,58
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;CE;Triticale;3;39,54;0;0;0;0;39,54
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;LES;Lentilles, sèches;1;2,01;0;0;0;0;2,01
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;OL;Colza;2;9,51;0;0;0;0;9,51
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;OL;Fèves de soja;4;51,78;0;0;0;0;51,78
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;OL;Tournesol;6;40,06;1;6,72;0;7,72;47,78
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;PR;Fèves, sèches (yc féveroles);2;2,4;0;2;0;2;4,4
2007;33;Gironde;75;Nouvelle-Aquitaine;GCU;PR;Pois, secs;2;25;0;0;0;0;25
2007;33;Gironde;75;Nouvelle-Aquitaine;LE;LEF;Asperges;5;3,89;0;0;0;0;3,89
2007;33;Gironde;75;Nouvelle-Aquitaine;LE;LEF;Autres melons;1;0,02;0;0;0;0;0,02
2007;33;Gironde;75;Nouvelle-Aquitaine;LE;LEF;Carottes;1;11,41;0;0;0;0;11,41
2007;33;Gironde;75;Nouvelle-Aquitaine;LE;LEF;Céleris raves;1;0,05;0;0;0;0;0,05
2007;33;Gironde;75;Nouvelle-Aquitaine;LE;LEF;Choux;1;3,78;0;0;0;0;3,78
